,saleDate,bedroomNum,bathroomNum,houseArea,parkingArea,floorNum,houseRank,coveredArea,basementArea,buildYear,repairedYear,longitude,latitude,salePrice
2480,20150421,4,2.5,7.882314918980268,5000,2.0,8,2650,0,2007,0,47.5605,-122.396,725066.0059960409
2481,20150505,4,2.5,7.992944547318106,5027,2.0,7,2960,0,2000,0,47.5328,-121.881,520940.0377003975
2482,20140708,3,2.5,7.958576903813898,43821,2.0,9,2860,0,1990,0,47.3163,-122.14200000000001,489034.09365401685
2483,20141105,3,1.0,7.3777589082278725,1950,2.0,7,1600,0,1906,0,47.6028,-122.31200000000001,447760.7162627744
2484,20140903,3,1.0,7.489970898834801,6120,1.0,6,1790,0,1937,1964,47.508,-122.337,266860.11898645695
2485,20141009,5,3.5,8.03268487596762,7759,2.0,8,2310,770,2003,0,47.7454,-121.977,488784.60102975543
2486,20150317,4,2.25,8.107720061910534,20100,1.0,8,1810,1510,1981,0,47.5566,-122.15299999999999,751413.3458634786
2487,20141028,3,2.0,7.568379267836522,6612,2.0,7,1936,0,2014,0,47.2602,-122.24600000000001,269704.6862480928
2488,20150320,3,3.5,8.06777619577889,29982,1.0,8,2630,560,1941,0,47.458,-122.368,729460.0408767534
2489,20141202,2,2.5,7.7406644019172415,6400,1.0,8,2300,0,2007,0,47.7196,-122.02,621956.2105595443
2490,20140711,3,1.5,7.1853870155804165,8100,1.0,7,1320,0,1951,0,47.7194,-122.37100000000001,425773.14079412754
2491,20150416,3,2.5,7.600902459542082,3837,2.0,8,2000,0,2011,0,47.7713,-122.167,491123.2184292672
2492,20150107,4,2.25,8.049746290952191,16197,2.0,9,2533,600,1965,2010,47.4255,-122.338,750468.0081447785
2493,20140707,3,2.5,8.17188200612782,38322,2.0,10,3540,0,1989,0,47.6892,-122.04799999999999,850866.2277991006
2494,20141029,3,1.0,6.993932975223189,3523,1.0,6,1090,0,1969,0,47.3161,-122.182,169503.6663197445
2495,20141023,3,2.0,7.1929342212158,1042,2.0,8,1060,270,2014,0,47.5522,-122.382,394860.1146216674
2496,20140529,2,1.0,7.1853870155804165,1824,1.5,6,1320,0,1909,0,47.585,-122.294,333408.2922029107
2497,20141107,3,2.5,7.878534196140362,432036,1.5,10,2640,0,1996,0,47.1795,-122.036,656683.0556836128
2498,20150430,3,2.0,7.3395376954076745,8885,1.5,6,1540,0,1939,0,47.7403,-121.984,323911.7295007783
2499,20140910,2,2.5,7.154615356913663,1051,2.0,8,1080,200,2009,0,47.6273,-122.359,560501.2687101525
2500,20150414,4,2.5,7.8399193600125825,11500,1.0,8,1640,900,1979,0,47.5609,-122.15,672486.9682129294
2501,20140812,3,1.75,7.67786350067821,5863,1.5,7,1260,900,1928,0,47.5729,-122.315,434681.57462751196
2502,20140930,2,1.75,7.2078598714324755,4286,1.0,8,1350,0,2004,0,47.7171,-122.03299999999999,417413.83130587754
2503,20141201,3,1.5,7.237059026124737,1882,2.0,7,1390,0,2014,0,47.5667,-122.29700000000001,292666.9357707559
2504,20150224,4,1.0,7.215239978730097,11175,1.0,7,1360,0,1961,0,47.4551,-122.272,250206.40331406705
2505,20141211,2,2.5,7.787382026484701,7500,1.0,7,1550,860,1978,0,47.3078,-122.374,268545.4517129471
2506,20141104,3,1.0,6.866933284461882,3844,1.0,7,960,0,1972,0,47.7027,-122.346,310929.4999802363
2507,20141007,6,4.5,8.268731832117737,9100,2.0,8,2870,1030,1979,0,47.6612,-122.137,740355.2037843451
2508,20150429,3,1.0,6.866933284461882,9624,1.0,7,960,0,1953,0,47.7758,-122.301,319086.5894199442
2509,20140725,2,1.0,6.84587987526405,6000,1.0,6,940,0,1943,0,47.4907,-122.336,195324.27047098213
2510,20140613,4,3.5,8.070906088787819,3250,2.0,9,2670,530,2007,0,47.5515,-122.0,750150.8773517337
2511,20141208,3,1.75,8.006367567650246,5413,2.0,8,1900,1100,1963,0,47.6962,-122.31200000000001,675731.3591421304
2512,20140622,2,1.75,7.1929342212158,6000,1.0,7,960,370,1914,1945,47.6539,-122.396,515434.205888634
2513,20140521,4,2.5,7.757906208351747,6420,1.0,8,1590,750,1964,0,47.7728,-122.38600000000001,464590.09055552504
2514,20140506,3,2.5,7.489970898834801,7167,2.0,8,1790,0,1989,0,47.6176,-122.045,520844.16962802014
2515,20150504,3,1.0,7.098375638590786,5200,1.0,6,1210,0,1941,0,47.531000000000006,-122.37299999999999,326924.6529344476
2516,20141203,3,1.75,7.495541943884256,7199,1.0,7,1300,500,1972,0,47.7264,-122.307,377620.9499269369
2517,20150501,6,2.0,7.867105500316739,9132,1.0,8,1320,1290,1965,0,47.622,-122.14,594411.0571913216
2518,20140604,2,1.0,6.721425700790643,2820,1.0,7,830,0,1920,0,47.68899999999999,-122.34700000000001,386395.9914496002
2519,20150422,3,2.0,7.090076835776092,7320,1.0,7,1200,0,1955,0,47.6986,-122.286,473877.1534195558
2520,20140610,3,3.5,7.799753318287247,3427,2.0,7,1990,450,2000,0,47.589,-122.165,581674.7277358043
2521,20150414,4,2.5,7.6638772587034705,9653,1.0,7,1500,630,1978,0,47.4068,-122.175,293441.9186924799
2522,20140804,6,2.0,7.549609165154532,8057,1.0,7,1170,730,1959,0,47.762,-122.335,332828.6835042899
2523,20140625,4,2.25,7.807916628926408,11250,1.0,8,2460,0,1959,0,47.3182,-122.212,331564.24252146995
2524,20150513,4,2.5,8.132118772955806,14355,2.0,10,2846,556,2014,0,47.3009,-122.385,600200.0904775519
2525,20141028,3,2.5,8.174702882469461,136343,2.0,10,3550,0,1977,0,47.6223,-121.869,770373.4863438389
2526,20140605,4,2.5,7.867105500316739,4781,2.0,8,2610,0,2009,0,47.2649,-122.292,323580.16873868834
2527,20140621,4,2.0,7.67786350067821,6300,1.5,8,2160,0,1928,0,47.5662,-122.404,708810.5009003917
2528,20140926,3,2.25,7.832014180505469,12000,1.0,10,2520,0,1978,0,47.6381,-122.06200000000001,717609.2286402751
2529,20140807,4,2.5,7.893572073504902,3626,1.5,7,1680,1000,1928,0,47.6727,-122.361,675653.9021245306
2530,20141015,4,1.0,7.444248649496705,7000,1.5,7,1710,0,1950,0,47.7037,-122.29299999999999,454774.3555026577
2531,20140702,5,1.0,7.533693709848633,7800,1.0,7,1580,290,1962,0,47.5127,-122.321,253160.13773327315
2532,20150428,4,2.25,7.986164860332727,20384,2.0,9,2940,0,1970,0,47.6214,-122.227,1443438.7235870897
2533,20140813,3,2.0,7.1853870155804165,1298,3.0,7,1320,0,1995,0,47.6959,-122.376,360080.8591397301
2534,20141222,3,1.75,7.222566018822171,3300,2.0,7,1370,0,1927,0,47.6714,-122.32,544580.9906962257
2535,20150504,3,3.0,7.799753318287247,2076,2.0,8,1930,510,2006,0,47.5476,-122.37,535400.2664032992
2536,20150112,2,1.75,7.426549072397305,4500,1.0,8,1680,0,2004,0,47.7132,-122.03200000000001,515266.1203993094
2537,20140718,4,1.0,7.047517221357296,2560,1.5,7,1150,0,1909,0,47.6368,-122.355,521650.88692125713
2538,20140726,3,1.0,6.813444599510896,8700,1.0,6,910,0,1943,0,47.449,-122.29,190135.7818952
2539,20141212,4,2.5,7.803843303538772,12987,1.0,9,2030,420,1980,0,47.6197,-122.15,700420.2868844388
2540,20150406,3,1.75,7.333023014386481,8028,1.0,7,1200,330,1967,0,47.7768,-122.361,362850.86293294444
2541,20140520,3,2.25,7.24422751560335,31626,1.0,7,1140,260,1987,0,47.3029,-122.069,254624.1584369329
2542,20150318,3,2.25,7.5443321080536885,8400,1.0,8,1520,370,1977,0,47.7103,-122.23200000000001,528850.1502580568
2543,20140520,4,2.5,8.080237416216702,7331,2.0,10,3230,0,2004,0,47.5823,-121.97,745785.0378491979
2544,20140825,3,2.25,7.313220387090301,7308,1.0,7,1210,290,1968,0,47.4621,-122.18700000000001,253822.53802284529
2545,20140731,2,1.0,7.1929342212158,5510,1.0,6,850,480,1910,0,47.6901,-122.36200000000001,373538.3497593393
2546,20150330,3,2.25,8.013012110368916,6000,3.0,8,1980,1040,1994,0,47.5249,-122.319,545148.7557390926
2547,20140505,3,1.0,7.27931883541462,6000,1.0,7,1450,0,1953,0,47.5238,-122.287,289314.4415697954
2548,20141211,4,2.0,7.4673710669175595,7245,1.0,7,1050,700,1974,0,47.3164,-122.196,224850.74054942667
2549,20140814,3,1.75,7.293017679772782,7590,1.0,7,1470,0,1988,0,47.6964,-122.36200000000001,443087.8126392978
2550,20141020,7,2.25,7.8709295967551425,6890,2.0,7,2620,0,1961,0,47.6123,-122.134,615047.3681014864
2551,20150506,3,1.75,7.265429723253953,12632,1.0,7,1430,0,1959,0,47.6371,-122.12299999999999,501883.8261136172
2552,20141117,4,2.5,7.501082124259871,4871,2.0,8,1810,0,1999,0,47.4088,-122.19200000000001,295668.1939744186
2553,20150406,2,2.5,7.682482446534506,7546,1.0,8,2170,0,2007,0,47.7242,-122.03200000000001,612511.2658204219
2554,20141103,3,1.75,7.6708948313621175,3840,1.5,8,2145,0,1910,0,47.6875,-122.35700000000001,718120.4738665454
2555,20141230,3,1.0,7.560080465021827,6710,1.0,7,1320,600,1959,0,47.5346,-122.286,317285.6632898646
2556,20140715,4,1.75,7.705262474866325,15600,1.0,7,1140,1080,1963,0,47.492,-122.166,317553.11297832907
2557,20140729,4,2.5,8.06211758275474,5033,2.0,8,3172,0,2014,0,47.2961,-122.348,377518.793001203
2558,20140618,4,2.5,7.736307096548285,6738,2.0,8,2290,0,1996,0,47.5714,-122.005,599291.1671880884
2559,20150330,3,2.0,7.170119543449628,22605,1.0,7,1300,0,1998,0,47.5337,-122.18700000000001,417225.16881476535
2560,20150310,3,1.75,7.506591780070841,5555,1.0,7,1030,790,1939,0,47.6867,-122.352,551150.0260370411
2561,20140613,3,2.25,7.24422751560335,3814,2.0,7,1400,0,2012,0,47.3584,-122.083,259045.09251341783
2562,20141020,2,2.25,7.122866658599083,1172,2.0,8,1000,240,2008,0,47.5877,-122.316,400752.24567450595
2563,20141020,3,3.0,8.13739583005665,7826,2.0,8,2430,990,1939,0,47.5873,-122.29,934743.2241219092
2564,20150428,3,2.5,7.237059026124737,2815,2.0,8,1390,0,1999,0,47.566,-122.366,403483.17538183095
2565,20150219,2,1.0,7.098375638590786,7667,1.0,6,900,310,1950,0,47.6571,-122.396,476424.53863289393
2566,20141013,5,1.75,7.958576903813898,12293,1.0,8,1430,1430,1947,0,47.7385,-122.348,486379.6868648229
2567,20150105,3,2.0,7.8632667240095735,6600,2.0,10,1930,670,1970,2014,47.6055,-122.285,1166514.3335796108
2568,20150506,5,2.5,8.013012110368916,9648,1.0,9,1980,1040,1977,0,47.5586,-122.134,817027.0302193965
2569,20141028,3,2.25,7.506591780070841,9766,1.0,7,1450,370,1987,0,47.397,-122.20299999999999,260514.50187255075
2570,20140929,3,3.5,7.791522819150732,4000,2.0,9,1820,600,1907,0,47.6054,-122.295,812015.8839654338
2571,20140609,3,1.75,7.170119543449628,8800,1.0,8,1300,0,1963,0,47.6199,-122.116,506128.4514909094
2572,20141117,2,1.0,6.551080335043404,8100,1.0,6,700,0,1949,0,47.7492,-122.311,252613.32912374492
2573,20140805,3,2.25,7.215239978730097,1041,2.0,8,1094,266,2006,0,47.6925,-122.375,380980.38666362176
2574,20150209,4,2.5,7.824046010856292,4000,2.0,8,2500,0,2014,0,47.5902,-122.311,710464.8576939491
2575,20140625,4,2.25,7.512071245835466,6136,2.0,7,1830,0,1990,0,47.367,-122.181,267324.48648764397
2576,20150105,3,1.0,6.733401891837359,3000,1.0,5,840,0,1943,0,47.494,-122.275,162028.15113852656
2577,20140627,3,2.5,7.851661177889265,10431,2.0,9,2570,0,1989,0,47.4188,-122.213,434439.6570996667
2578,20150304,3,2.5,7.855544677915663,14603,1.0,9,2580,0,1951,0,47.6199,-122.212,1497301.7007842418
2579,20140926,7,3.0,8.584851839890053,14400,2.5,10,5020,330,1910,0,47.6295,-122.285,2483690.216644318
2580,20150311,3,2.5,7.8160138391590275,53250,2.0,9,2480,0,1990,0,47.3323,-122.079,488526.8538284681
2581,20150330,3,1.5,7.24422751560335,9750,1.0,6,1400,0,1964,0,47.3768,-122.17,215646.70101038835
2582,20150421,4,2.75,7.5443321080536885,1475,2.0,9,1200,690,2015,0,47.6472,-122.383,735808.6254387425
2583,20140812,4,1.0,6.966024187106113,5750,1.0,6,950,110,1904,0,47.6562,-122.389,427551.52000576776
2584,20140701,4,2.5,7.585788821732034,6600,2.0,7,1970,0,1987,0,47.3491,-122.16799999999999,285130.49702612165
2585,20140508,3,1.0,7.306531398939505,8995,1.0,7,1490,0,1954,0,47.4901,-122.303,225543.5445810893
2586,20141120,3,1.75,7.003065458786462,9452,1.0,6,1100,0,1942,0,47.4864,-122.337,212726.0149092034
2587,20150128,4,2.5,7.847762537473608,7492,2.0,8,2560,0,2014,0,47.4467,-122.287,423927.67732227687
2588,20140724,3,3.0,7.616283561580385,7702,2.0,9,2031,0,1988,0,47.3058,-122.348,338441.74126476754
2589,20141013,4,3.25,8.110727582974489,9000,2.0,9,2870,460,2004,0,47.6836,-122.208,1078027.7767697482
2590,20150302,3,2.25,7.635303886259415,7995,1.0,7,1350,720,1987,0,47.403,-122.175,289938.57166528486
2591,20150505,3,1.5,7.438383530044307,8050,1.0,7,1130,570,1950,0,47.6304,-122.21799999999999,723972.3432051021
2592,20141223,3,2.0,7.414572881350589,8174,1.0,7,830,830,1981,0,47.7103,-122.199,423123.9188935915
2593,20140624,3,1.0,6.745236349484363,6906,1.0,6,850,0,1948,0,47.7441,-122.314,258628.5960990407
2594,20141124,4,3.5,8.366370301681654,108865,2.0,11,4300,0,2014,0,47.6258,-122.005,1319362.3341603035
2595,20140625,3,1.5,7.570443252057374,2885,1.5,8,1940,0,1900,0,47.6308,-122.369,772421.0934437669
2596,20140528,4,2.0,7.828038032125829,38141,1.0,9,2510,0,1960,0,47.7219,-122.258,838483.0771753786
2597,20141204,3,2.25,7.512071245835466,7500,1.0,7,1330,500,1968,0,47.7574,-122.31,348771.5216230178
2598,20140722,3,2.5,7.455876687491824,1803,2.0,7,1730,0,2005,0,47.4648,-122.335,277396.1762117494
2599,20150325,4,1.0,7.251344983372214,7693,1.5,7,1410,0,1953,0,47.7604,-122.331,356189.1460128533
2600,20140905,3,2.25,7.438383530044307,8800,1.0,7,850,850,1969,0,47.6863,-122.189,485156.21208772133
2601,20150405,3,1.0,7.371489295214277,4080,1.5,7,1590,0,1922,0,47.662,-122.32600000000001,685544.4058689362
2602,20140820,4,1.75,7.272398392570047,4300,1.5,8,1290,150,1929,0,47.6846,-122.37200000000001,532808.8286681301
2603,20150324,2,1.0,6.593044534142437,9975,1.0,5,730,0,1943,0,47.4808,-122.315,153933.22040725773
2604,20140530,3,2.25,8.026170194946426,12095,2.0,10,3060,0,1983,0,47.5611,-122.10600000000001,903417.7224713395
2605,20141020,6,2.5,8.03268487596762,8163,1.0,7,1580,1500,1985,0,47.3859,-122.221,314012.2857610366
2606,20140623,6,2.5,7.969011781106478,8122,1.0,8,1630,1260,1977,0,47.5886,-122.113,641021.188987872
2607,20140910,3,2.25,7.668561108015897,7200,2.0,7,2140,0,1979,0,47.3913,-122.191,281592.9203593795
2608,20140520,3,2.5,7.138866999945524,889,3.0,8,1260,0,2008,0,47.6277,-122.345,505898.0693819349
2609,20140609,2,1.0,7.090076835776092,9000,1.0,6,1200,0,1917,0,47.4039,-122.323,204140.4735527026
2610,20140619,5,2.0,8.169053149927343,9385,1.5,9,3530,0,1925,0,47.5774,-122.285,1262494.933904436
2611,20141209,4,2.5,8.029432840581244,5762,2.0,10,3070,0,2000,0,47.5847,-122.08,865346.5047969118
2612,20150130,4,1.5,7.882314918980268,34000,2.0,7,2650,0,1930,0,47.7516,-122.23700000000001,507763.65183994087
2613,20140711,4,2.5,7.560080465021827,4600,2.0,7,1920,0,2002,0,47.3795,-122.023,305519.4145222981
2614,20150209,3,2.5,7.352441100243583,4244,2.0,7,1560,0,2002,0,47.3834,-122.027,284454.59029241157
2615,20140519,3,2.5,7.450079569807499,1916,2.0,7,1720,0,2005,0,47.4895,-122.166,289399.99980922876
2616,20150318,6,3.0,8.253227645581772,14040,1.5,8,2460,1380,1949,0,47.506,-122.241,560516.4524683288
2617,20150219,3,2.5,7.649692623711514,4097,2.0,9,2100,0,2008,0,47.5983,-122.2,767595.0911534581
2618,20141029,3,2.5,7.154615356913663,1920,3.0,8,1280,0,2009,0,47.6621,-122.324,508710.61894659547
2619,20150421,2,1.0,6.946975992135418,6900,1.0,7,1040,0,1915,0,47.5411,-122.391,458225.96564902266
2620,20150316,3,2.75,7.365180126021013,4007,2.0,7,1580,0,2001,0,47.7367,-121.969,348193.79925194825
2621,20141229,3,2.75,7.795646536334594,14861,1.0,9,1530,900,1988,0,47.7461,-122.24700000000001,585254.5739306343
2622,20141107,3,1.75,7.478734825567875,8571,1.0,8,1270,500,1978,0,47.3109,-122.339,252146.5626537027
2623,20140618,3,2.25,7.595889917718538,6350,2.0,7,1990,0,1967,0,47.3822,-122.316,277650.03403459355
2624,20140528,4,3.25,8.45531778769815,9160,1.0,11,2520,2180,2005,0,47.5744,-122.406,1789703.0384348878
2625,20150324,2,2.5,7.200424892944957,999,2.0,8,940,400,2008,0,47.5655,-122.38600000000001,421677.27885728347
2626,20140522,1,0.75,7.064759027791802,14149,1.0,7,880,290,1962,0,47.2653,-121.91,204495.8536850165
2627,20140813,4,2.5,7.847762537473608,5672,2.0,8,2560,0,2005,0,47.5222,-122.20100000000001,506042.530146137
2628,20150430,3,1.5,6.993932975223189,5003,1.0,7,1090,0,1962,0,47.703,-122.321,389541.20698401064
2629,20150220,2,1.0,6.802394763324311,5000,1.0,6,900,0,1930,1990,47.2008,-121.995,184346.2494740149
2630,20140922,4,1.0,7.333023014386481,5684,1.0,7,1130,400,1957,0,47.5507,-122.29799999999999,281164.102201621
2631,20140527,3,2.25,7.473069088032197,4539,2.0,8,1760,0,1988,0,47.5754,-122.01299999999999,501529.54048962164
2632,20140625,3,2.5,7.450079569807499,3676,2.0,7,1720,0,1992,0,47.4039,-122.18799999999999,267916.62928404287
2633,20140728,5,3.0,8.268731832117737,5250,1.5,8,2620,1280,1931,0,47.5577,-122.389,800964.1126877537
2634,20140820,4,2.5,8.04237800517328,11397,2.0,10,3110,0,1984,0,47.5623,-122.10600000000001,891171.6657296822
2635,20141114,5,3.5,8.607033895416027,35071,2.0,11,4590,880,1976,0,47.6368,-122.15899999999999,1539983.370154139
2636,20150430,4,2.25,7.878534196140362,3000,2.0,7,2080,560,1908,0,47.6313,-122.344,821076.7290955659
2637,20140623,3,1.75,7.352441100243583,7207,1.0,7,1250,310,1983,0,47.7283,-122.22200000000001,410453.93814274756
2638,20140904,3,1.0,7.07326971745971,6000,1.0,7,1180,0,1950,0,47.6853,-122.286,485086.461601312
2639,20150218,3,2.25,7.3901814282264295,7566,2.0,7,1620,0,1990,0,47.3566,-122.039,284917.35538538394
2640,20140909,5,3.5,8.474285690404962,12957,2.0,9,3110,1680,2005,0,47.5469,-122.194,1217179.0805451758
2641,20140609,3,2.25,7.426549072397305,35127,2.0,7,1680,0,1987,0,47.3025,-122.06700000000001,303182.2155814314
2642,20150312,6,1.75,7.8399193600125825,8400,1.0,8,1340,1200,1977,0,47.4414,-122.12899999999999,349848.0532940601
2643,20150325,3,1.75,7.517520850603031,7350,1.0,8,1370,470,1974,0,47.6729,-122.166,550828.8244043394
2644,20140502,2,1.0,7.098375638590786,9400,1.0,6,1210,0,1949,0,47.5342,-122.36,288515.64872519474
2645,20141017,3,2.25,7.358830898342354,7200,2.0,8,1570,0,1991,0,47.7332,-122.23200000000001,442508.4440539729
2646,20140507,2,1.0,7.402451520818244,17335,1.0,7,840,800,1978,0,47.6397,-121.95299999999999,342207.8309651136
2647,20150224,3,1.0,7.3395376954076745,9800,1.0,7,1540,0,1950,0,47.7604,-122.329,365142.0729791768
2648,20150406,4,2.5,7.926602599181384,4432,2.0,9,2770,0,2004,0,47.4541,-122.117,479622.306365958
2649,20141212,4,1.0,7.7706452341291765,30200,1.5,7,1570,800,1948,0,47.5108,-122.366,392476.8652246655
2650,20140528,4,2.5,7.709756864454165,10414,1.0,7,1450,780,1974,0,47.5816,-122.0,488244.0268271271
2651,20150128,3,1.0,6.937314081223682,4583,1.0,7,1030,0,1967,0,47.4231,-122.329,221466.3888630999
2652,20140813,1,1.0,6.633318433280377,3000,1.0,7,760,0,1900,0,47.6059,-122.303,377383.07583755336
2653,20140818,4,1.75,7.67786350067821,8000,1.0,9,1660,500,1976,0,47.3165,-122.382,323606.1867553814
2654,20150310,4,1.75,7.851661177889265,8640,1.0,8,2570,0,1958,0,47.5956,-122.17200000000001,782427.6020178158
2655,20140630,4,2.5,8.177515823846075,5265,3.0,8,3560,0,2014,0,47.7047,-122.113,805942.871550767
2656,20140922,5,2.75,7.855544677915663,9242,2.0,8,1720,860,1967,0,47.5943,-122.133,609224.9868007017
2657,20150512,2,0.75,6.620073206530356,16321,1.0,4,750,0,1936,0,47.6985,-122.229,344037.89013633813
2658,20150102,3,1.75,7.326465613840322,15344,1.0,8,1520,0,1968,0,47.3308,-122.365,281108.03674941865
2659,20150417,3,1.5,7.222566018822171,4790,2.0,7,1370,0,1982,0,47.7253,-122.164,376259.75037901686
2660,20150423,3,1.5,7.501082124259871,349351,1.5,7,1810,0,2002,0,47.3392,-121.897,402712.4430409053
2661,20141010,3,1.0,7.1308988302963465,20040,1.0,7,1250,0,1970,0,47.7514,-122.10799999999999,343700.955106569
2662,20140821,3,1.75,7.293017679772782,27000,1.0,7,1470,0,1958,0,47.3943,-122.311,264135.4330060193
2663,20140821,3,2.25,7.8399193600125825,9961,1.0,8,1320,1220,1969,0,47.41,-122.208,324959.9143880653
2664,20150324,4,1.75,7.7664168980196555,8116,1.0,7,1180,1180,1916,1970,47.7635,-122.335,409915.88859717676
2665,20150320,5,2.75,8.03268487596762,6600,2.0,9,3080,0,2002,0,47.4501,-122.12200000000001,505868.4166466679
2666,20141029,3,1.75,7.745002803515839,7620,2.0,8,2310,0,1942,1988,47.7266,-122.363,603572.465033674
2667,20140623,4,2.25,7.605890001053122,19000,2.0,8,2010,0,1975,0,47.3734,-122.119,344608.0563479418
2668,20150226,3,2.5,7.649692623711514,7587,2.0,9,2100,0,1990,0,47.3072,-122.391,336162.79161355435
2669,20150326,4,3.5,8.163371316459912,7200,2.0,9,2600,910,2009,0,47.5537,-122.398,1017266.5934146749
2670,20150422,6,5.0,7.955074273262696,6600,2.0,7,2850,0,1994,0,47.6813,-122.18700000000001,762902.147771327
2671,20141230,3,0.75,6.824373670043086,20412,1.0,6,920,0,1950,0,47.4781,-122.49,320853.5678530501
2672,20140917,5,1.5,7.687080155783135,4268,1.5,7,1340,840,1924,0,47.6848,-122.389,523519.0487375896
2673,20141013,3,2.0,7.414572881350589,5070,2.0,8,1660,0,1950,1990,47.5552,-122.296,510565.93585232546
2674,20140523,4,2.75,7.795646536334594,20720,1.0,7,2430,0,1967,0,47.775,-122.139,483236.39535997994
2675,20140616,6,1.75,7.517520850603031,2774,1.0,7,1060,780,1900,0,47.6041,-122.31,439668.48125579796
2676,20150316,4,2.25,7.4673710669175595,6120,1.0,7,1150,600,1962,0,47.6958,-122.29,475037.4545946641
2677,20140623,4,2.75,7.90100705199242,37011,2.0,9,2700,0,1984,0,47.3496,-122.088,463240.60261194466
2678,20140808,5,3.5,7.9229859587111955,3865,2.5,8,2760,0,2013,0,47.5049,-122.17,470255.1039755914
2679,20140620,3,2.0,7.293017679772782,8089,1.0,7,1470,0,1987,0,47.3878,-122.316,249948.28209026437
2680,20150504,3,2.0,8.019612794400267,41072,1.0,8,1520,1520,1978,0,47.3944,-121.97200000000001,409790.91437750944
2681,20150319,3,1.0,7.2078598714324755,9450,1.0,7,1350,0,1979,0,47.7186,-122.236,383220.36846420454
2682,20150506,3,2.25,7.723120092266331,17114,2.0,7,2260,0,1990,0,47.7537,-122.296,467093.752250648
2683,20150418,1,1.0,6.327936783729195,4120,1.0,4,560,0,1947,0,47.5335,-122.348,215368.57103802465
2684,20141121,4,3.25,8.09132127353041,5969,2.0,8,3266,0,2014,0,47.2975,-122.35,396496.28400216193
2685,20140530,3,2.5,7.575584651557793,9906,2.0,8,1950,0,1988,0,47.6363,-122.025,528611.0259187008
2686,20141120,2,1.75,7.1308988302963465,1208,2.0,7,1040,210,2007,0,47.6004,-122.29899999999999,371532.8746709306
2687,20150317,3,2.75,8.134467570277563,9360,1.5,8,3410,0,1967,0,47.4497,-122.147,478636.6505430876
2688,20140729,4,2.5,7.940939762327791,6296,2.0,9,2810,0,2013,0,47.5019,-122.15100000000001,571633.0529820698
2689,20140619,4,1.0,7.590852123688581,10350,1.0,7,1430,550,1968,0,47.5226,-122.045,338332.3941620068
2690,20140616,4,2.5,8.06777619577889,14565,2.0,11,3190,0,1990,0,47.713,-122.072,876710.723305195
2691,20140625,3,1.5,7.047517221357296,8450,1.0,6,1150,0,1951,0,47.4927,-122.22399999999999,218487.14615633286
2692,20150429,4,2.25,7.799753318287247,9889,1.0,7,1540,900,1952,0,47.6932,-122.3,603119.7728008266
2693,20140718,3,1.75,7.222566018822171,9288,1.0,7,1370,0,1988,0,47.4824,-122.152,299572.1170835711
2694,20150504,3,1.0,7.299797366758161,10094,1.0,7,1480,0,1956,0,47.5942,-122.13600000000001,499283.5114559425
2695,20141113,4,1.5,7.258412150595307,6720,1.5,7,1420,0,1925,0,47.5518,-122.311,351376.2160622122
2696,20140818,3,1.5,7.1853870155804165,2625,2.0,7,1320,0,1986,0,47.7316,-122.338,292730.6155358129
2697,20140523,3,2.0,7.306531398939505,8371,1.5,7,1490,0,1984,0,47.3962,-122.189,239403.24788050452
2698,20140609,2,1.0,6.606650186198215,5995,1.0,7,740,0,1949,0,47.7291,-122.337,278409.77711302583
2699,20140502,3,2.5,7.5652752818989315,10460,2.0,8,1930,0,1996,0,47.4938,-122.161,396263.94727465726
2700,20150429,3,2.25,7.828038032125829,10418,1.0,8,1810,700,1968,0,47.7003,-122.285,694710.6930576502
2701,20140530,3,2.25,7.306531398939505,4522,2.0,7,1490,0,2009,0,47.7611,-122.23299999999999,374099.4166358774
2702,20150402,3,1.75,7.146772179452637,6017,1.0,7,1030,240,1990,0,47.736999999999995,-122.225,366997.6458287523
2703,20150506,3,2.0,6.993932975223189,6090,1.0,7,940,150,1940,0,47.5118,-122.259,273035.56779991044
2704,20140904,3,1.0,7.272398392570047,4268,1.0,7,1040,400,1953,0,47.5468,-122.29299999999999,279407.75042685226
2705,20150312,2,1.0,7.122866658599083,11393,1.0,7,1240,0,1960,0,47.3714,-122.20700000000001,231421.63905350794
2706,20141027,3,1.5,7.200424892944957,6500,1.0,7,1340,0,1972,0,47.7168,-122.19200000000001,378112.21580143267
2707,20140703,3,2.5,8.106514516255185,11447,2.0,9,3316,0,1986,0,47.3036,-122.34,448477.4752727485
2708,20150512,3,1.5,7.696212639346407,2880,2.0,7,1440,760,1904,0,47.6308,-122.31200000000001,699143.6607578727
2709,20150402,4,2.5,7.791522819150732,5118,1.5,7,1550,870,1926,0,47.5671,-122.37799999999999,562064.4030467926
2710,20140826,3,2.5,7.383989457978509,6000,2.0,7,1610,0,1993,0,47.349,-122.036,279531.06843501824
2711,20140606,2,1.0,6.7912214627261855,4590,1.0,7,890,0,1923,0,47.6901,-122.36200000000001,428180.964240126
2712,20140827,4,3.5,8.425077902508432,16643,1.0,12,2230,2330,1995,0,47.5521,-122.115,1373393.5395748045
2713,20141210,3,3.5,7.820037989458753,3517,2.0,8,1720,770,2005,0,47.5341,-122.06700000000001,558108.9472746348
2714,20141008,3,2.5,7.489970898834801,3962,2.0,8,1790,0,1992,0,47.6894,-122.391,571204.6538176374
